"question_id","selected_option","correct","category"
2919,"option 1",false,"Research publications"
2920,"option 1",false,"Research publications"
2921,"option 3",true,"Research overview"
2922,"option 5",true,"Research publications"
2923,"option 2",true,"Research publications"
2924,"option 4",true,"Standards specifications"
2925,"option 1",false,"Standards overview"
2926,"option 2",true,"Standards overview"
2927,"option 3",true,"Research publications"
2928,"option 4",true,"Research overview"
2929,"option 3",true,"Research publications"
2930,"option 4",false,"Research publications"
2931,"option 1",true,"Standards overview"
2932,"option 1",true,"Research publications"
2933,"option 3",false,"Research publications"
2934,"option 3",true,"Research publications"
2935,"option 2",false,"Research publications"
2936,"option 3",false,"Standards specifications"
2937,"option 2",false,"Research overview"
2938,"option 5",false,"Standards overview"
2939,"option 3",true,"Standards overview"
2940,"option 5",true,"Research publications"
2941,"option 4",true,"Research publications"
2942,"option 2",true,"Standards specifications"
2943,"option 2",true,"Standards overview"
2944,"option 5",true,"Research overview"
2945,"option 1",true,"Research publications"
2946,"option 4",true,"Research publications"
2947,"option 4",true,"Standards specifications"
2948,"option 1",true,"Research publications"
2949,"option 4",true,"Research overview"
2950,"option 2",true,"Research publications"
2951,"option 4",true,"Standards overview"
2952,"option 1",false,"Lexicon"
2953,"option 3",true,"Research publications"
2954,"option 2",true,"Research overview"
2955,"option 5",true,"Standards overview"
2956,"option 3",true,"Research overview"
2957,"option 3",true,"Research overview"
2958,"option 1",true,"Research publications"
2959,"option 5",false,"Research publications"
2960,"option 3",true,"Research publications"
2961,"option 1",false,"Research publications"
2962,"option 2",false,"Standards specifications"
2963,"option 3",true,"Research overview"
2964,"option 4",true,"Standards specifications"
2965,"option 3",false,"Research publications"
2966,"option 2",true,"Standards overview"
2967,"option 5",true,"Research publications"
2968,"option 2",true,"Research publications"
2969,"option 4",true,"Research overview"
2970,"option 5",false,"Standards overview"
2971,"option 2",false,"Research publications"
2972,"option 2",false,"Research publications"
2973,"option 1",true,"Research overview"
2974,"option 3",false,"Research publications"
2975,"option 4",true,"Research publications"
2976,"option 3",true,"Research publications"
2977,"option 3",false,"Standards specifications"
2978,"option 1",true,"Research publications"
2979,"option 1",true,"Research overview"
2980,"option 4",true,"Research overview"
2981,"option 1",true,"Research publications"
2982,"option 2",false,"Standards specifications"
2983,"option 5",true,"Standards overview"
2984,"option 3",true,"Research publications"
2985,"option 5",true,"Research publications"
2986,"option 3",true,"Research overview"
2987,"option 1",true,"Standards specifications"
2988,"option 4",false,"Research publications"
2989,"option 2",false,"Research publications"
2990,"option 2",true,"Research publications"
2991,"option 2",false,"Standards overview"
2992,"option 4",false,"Research publications"
2993,"option 3",false,"Research overview"
2994,"option 1",false,"Research overview"
2995,"option 1",true,"Standards specifications"
2996,"option 2",true,"Standards specifications"
2997,"option 1",true,"Research publications"
2998,"option 4",false,"Standards overview"
2999,"option 3",true,"Research overview"
3000,"option 1",true,"Research overview"
3001,"option 5",true,"Research publications"
3002,"option 1",true,"Research publications"
3003,"option 4",true,"Research publications"
3004,"option 3",true,"Standards specifications"
3005,"option 4",true,"Research publications"
3006,"option 1",false,"Research publications"
3007,"option 4",true,"Research publications"
3008,"option 5",false,"Research publications"
3009,"option 3",true,"Research publications"
3010,"option 3",true,"Research overview"
3011,"option 1",true,"Research overview"
3012,"option 4",true,"Standards specifications"
3013,"option 3",false,"Research publications"
3014,"option 1",true,"Research publications"
3015,"option 4",false,"Standards specifications"
3016,"option 1",false,"Standards overview"
3017,"option 4",true,"Research publications"
3018,"option 4",true,"Research overview"
3019,"option 3",true,"Research publications"
3020,"option 1",true,"Research publications"
3021,"option 1",true,"Research publications"
3022,"option 3",true,"Standards overview"
3023,"option 4",true,"Research publications"
3024,"option 2",true,"Standards specifications"
3025,"option 1",true,"Research publications"
3026,"option 5",true,"Lexicon"
3027,"option 3",true,"Research publications"
3028,"option 2",false,"Research publications"
3029,"option 2",true,"Standards overview"
3030,"option 4",false,"Standards specifications"
3031,"option 2",true,"Research publications"
3032,"option 3",true,"Research overview"
3033,"option 3",true,"Research publications"
3034,"option 4",true,"Standards overview"
3035,"option 1",false,"Research overview"
3036,"option 4",true,"Research publications"
3037,"option 2",true,"Research overview"
3038,"option 2",true,"Lexicon"
3039,"option 1",true,"Standards overview"
3040,"option 4",true,"Research publications"
3041,"option 2",true,"Research publications"
3042,"option 1",false,"Research overview"
3043,"option 2",true,"Research publications"
3044,"option 1",true,"Research publications"
3045,"option 3",true,"Lexicon"
3046,"option 3",true,"Standards specifications"
3047,"option 5",false,"Research publications"
3048,"option 2",true,"Standards specifications"
3049,"option 2",false,"Research publications"
3050,"option 1",true,"Research overview"
3051,"option 1",false,"Standards specifications"
3052,"option 2",false,"Research publications"
3053,"option 4",true,"Research publications"
3054,"option 2",true,"Research overview"
3055,"option 4",true,"Research overview"
3056,"option 3",false,"Research publications"
3057,"option 1",true,"Research publications"
3058,"option 5",true,"Research publications"
3059,"option 1",false,"Research publications"
3060,"option 4",false,"Standards overview"
3061,"option 3",true,"Standards specifications"
3062,"option 1",false,"Standards specifications"
3063,"option 4",false,"Standards specifications"
3064,"option 2",false,"Standards specifications"
3065,"option 2",true,"Research overview"
3066,"option 2",false,"Standards specifications"
3067,"option 1",false,"Research publications"
3068,"option 3",true,"Standards specifications"
3069,"option 1",true,"Standards overview"
3070,"option 1",true,"Standards specifications"
3071,"option 4",true,"Research publications"
3072,"option 5",true,"Standards specifications"
3073,"option 1",false,"Standards overview"
3074,"option 4",true,"Standards specifications"
3075,"option 3",true,"Research publications"
3076,"option 5",true,"Research publications"
3077,"option 4",true,"Research publications"
3078,"option 1",true,"Research publications"
3079,"option 5",false,"Research overview"
3080,"option 4",true,"Standards overview"
3081,"option 2",true,"Research publications"
3082,"option 1",true,"Standards overview"
3083,"option 1",false,"Research overview"
3084,"option 3",true,"Standards specifications"
3085,"option 4",false,"Standards specifications"
3086,"option 3",true,"Research publications"
3087,"option 1",true,"Research publications"
3088,"option 1",true,"Standards overview"
3089,"option 4",true,"Research publications"
3090,"option 3",true,"Research overview"
3091,"option 1",false,"Research publications"
3092,"option 1",true,"Research publications"
3093,"option 4",false,"Research publications"
3094,"option 1",true,"Lexicon"
3095,"option 4",true,"Research overview"
3096,"option 2",false,"Research publications"
3097,"option 2",true,"Research publications"
3098,"option 3",false,"Research publications"
3099,"option 1",false,"Standards specifications"
3100,"option 3",true,"Standards specifications"
3101,"option 2",false,"Research publications"
3102,"option 2",true,"Research publications"
3103,"option 1",false,"Standards specifications"
3104,"option 3",true,"Research publications"
3105,"option 1",true,"Standards overview"
3106,"option 3",true,"Standards specifications"
3107,"option 1",false,"Research publications"
3108,"option 4",false,"Standards specifications"
3109,"option 3",true,"Research publications"
3110,"option 5",false,"Research overview"
3111,"option 4",false,"Research publications"
3112,"option 2",true,"Research overview"
3113,"option 5",false,"Research publications"
3114,"option 4",true,"Lexicon"
3115,"option 2",true,"Standards overview"
3116,"option 3",true,"Research overview"
3117,"option 4",false,"Standards specifications"
3118,"option 2",true,"Lexicon"
3119,"option 2",true,"Research publications"
3120,"option 1",true,"Research publications"
3121,"option 4",true,"Research publications"
3122,"option 1",false,"Standards specifications"
3123,"option 2",true,"Research publications"
3124,"option 3",true,"Research publications"
3125,"option 4",false,"Research publications"
3126,"option 2",false,"Standards specifications"
3127,"option 4",true,"Standards overview"
3128,"option 2",true,"Research publications"
3129,"option 1",true,"Lexicon"
3130,"option 4",true,"Research overview"
3131,"option 3",true,"Research publications"
3132,"option 4",false,"Standards overview"
3133,"option 1",true,"Standards specifications"
3134,"option 1",true,"Standards specifications"
3135,"option 4",true,"Standards specifications"
3136,"option 1",true,"Standards overview"
3137,"option 3",true,"Standards specifications"
3138,"option 2",true,"Standards overview"
3139,"option 3",true,"Standards overview"
3140,"option 1",true,"Research publications"
3141,"option 4",true,"Standards overview"
